"","aeid","Assay Name","descriptors_name","label","CT-Tot","TP","FP","FN","TN","BA","OR","P-Val","Inv OR","Inv P-val","assay_component_endpoint_name"
"8590","785","AEID:785_invitrodb_v3_1_burst_hitc_MC_20190520","Txp-85","bond:CC(=O)C_ketone_alkene_generic",331,29,302,129,7487,0.572385848,5.5732584,8.96274e-12,0.17942825,1,"TOX21_ERa_BLA_Agonist_ratio"
"8591","785","AEID:785_invitrodb_v3_1_burst_hitc_MC_20190520","Txp-87","bond:CC(=O)C_ketone_generic",833,48,785,110,7004,0.601507127,3.893364191,3.1898e-12,0.256847292,1,"TOX21_ERa_BLA_Agonist_ratio"
"8592","786","AEID:786_invitrodb_v3_1_burst_hitc_MC_20190520","Txp-119","bond:COH_alcohol_alkene",61,6,55,185,7701,0.512161136,4.541130066,0.003300891,0.220209494,0.999395907,"TOX21_ERa_BLA_Antagonist_ratio"
"8593","786","AEID:786_invitrodb_v3_1_burst_hitc_MC_20190520","Txp-121","bond:COH_alcohol_alkene_cyclic",59,6,53,185,7703,0.51229012,4.713717461,0.002786636,0.212146789,0.999508142,"TOX21_ERa_BLA_Antagonist_ratio"
"8594","786","AEID:786_invitrodb_v3_1_burst_hitc_MC_20190520","Txp-139","bond:CX_halide_alkenyl-X_acyclic_generic",45,4,41,187,7715,0.507828116,4.025042534,0.022367664,0.248444587,0.995737016,"TOX21_ERa_BLA_Antagonist_ratio"
"8595","786","AEID:786_invitrodb_v3_1_burst_hitc_MC_20190520","Txp-148","bond:CX_halide_alkyl-F_perfluoro_ethyl",28,3,25,188,7731,0.506241739,4.934680939,0.028800745,0.202647343,0.995786667,"TOX21_ERa_BLA_Antagonist_ratio"
"8596","786","AEID:786_invitrodb_v3_1_burst_hitc_MC_20190520","Txp-151","bond:CX_halide_alkyl-F_tetrafluoro_(1_1_1_2-)",26,3,23,188,7733,0.506370664,5.365170956,0.023667844,0.186387345,0.996806383,"TOX21_ERa_BLA_Antagonist_ratio"
"8597","786","AEID:786_invitrodb_v3_1_burst_hitc_MC_20190520","Txp-152","bond:CX_halide_alkyl-F_trifluoro_(1_1_1-)",228,17,211,174,7545,0.53090024,3.493626356,3.19119e-05,0.286235541,0.999991536,"TOX21_ERa_BLA_Antagonist_ratio"
"8598","786","AEID:786_invitrodb_v3_1_burst_hitc_MC_20190520","Txp-169","bond:CX_halide_alkyl-X_trihalo_(1_1_1-)",291,20,271,171,7485,0.534885705,3.230400801,2.07537e-05,0.309559107,0.99999404,"TOX21_ERa_BLA_Antagonist_ratio"
"8599","786","AEID:786_invitrodb_v3_1_burst_hitc_MC_20190520","Txp-229","bond:OZ_oxide_peroxy",17,3,14,188,7742,0.506950855,8.824467659,0.007248186,0.113321275,0.999397993,"TOX21_ERa_BLA_Antagonist_ratio"
"8600","786","AEID:786_invitrodb_v3_1_burst_hitc_MC_20190520","Txp-254","bond:PC_phosphorus_organo_generic",71,8,63,183,7693,0.516881049,5.338190556,0.000279996,0.187329397,0.999954402,"TOX21_ERa_BLA_Antagonist_ratio"
"8601","786","AEID:786_invitrodb_v3_1_burst_hitc_MC_20190520","Txp-269","bond:quatP_phosphonium",15,7,8,184,7748,0.517808855,36.84510803,2.27033e-08,0.027140645,1,"TOX21_ERa_BLA_Antagonist_ratio"
"8602","786","AEID:786_invitrodb_v3_1_burst_hitc_MC_20190520","Txp-294","bond:S=O_sulfonyl_S_(connect_Z=2)",55,6,49,185,7707,0.51254797,5.101158142,0.001940655,0.19603391,0.999682784,"TOX21_ERa_BLA_Antagonist_ratio"
"8603","786","AEID:786_invitrodb_v3_1_burst_hitc_MC_20190520","Txp-441","chain:alkaneLinear_hexyl_C6",530,37,493,154,7263,0.565076768,3.539566994,2.4932e-09,0.282520443,1,"TOX21_ERa_BLA_Antagonist_ratio"
"8604","786","AEID:786_invitrodb_v3_1_burst_hitc_MC_20190520","Txp-442","chain:alkaneLinear_octyl_C8",372,36,336,155,7420,0.572580159,5.129032135,3.64981e-13,0.194968551,1,"TOX21_ERa_BLA_Antagonist_ratio"
"8605","786","AEID:786_invitrodb_v3_1_burst_hitc_MC_20190520","Txp-443","chain:alkaneLinear_decyl_C10",239,29,210,162,7546,0.562378347,6.432510376,3.24127e-13,0.155460298,1,"TOX21_ERa_BLA_Antagonist_ratio"
"8606","786","AEID:786_invitrodb_v3_1_burst_hitc_MC_20190520","Txp-444","chain:alkaneLinear_dodedyl_C12",179,19,160,172,7596,0.539423645,5.24433136,4.76476e-08,0.190682083,1,"TOX21_ERa_BLA_Antagonist_ratio"
"8607","786","AEID:786_invitrodb_v3_1_burst_hitc_MC_20190520","Txp-445","chain:alkaneLinear_tetradecyl_C14",100,9,91,182,7665,0.517693758,4.165257931,0.00064003,0.240081176,0.999865353,"TOX21_ERa_BLA_Antagonist_ratio"
"8608","786","AEID:786_invitrodb_v3_1_burst_hitc_MC_20190520","Txp-474","chain:aromaticAlkane_Ar-C-Ar",306,22,284,169,7472,0.539283216,3.42495203,3.76158e-06,0.291974902,0.999998987,"TOX21_ERa_BLA_Antagonist_ratio"
"8609","786","AEID:786_invitrodb_v3_1_burst_hitc_MC_20190520","Txp-479","chain:aromaticAlkane_Ph-C1-Ph",249,20,229,171,7527,0.537593246,3.844326973,1.98196e-06,0.260123551,0.999999523,"TOX21_ERa_BLA_Antagonist_ratio"
"8610","786","AEID:786_invitrodb_v3_1_burst_hitc_MC_20190520","Txp-488","chain:aromaticAlkene_Ph-C2_acyclic_generic",173,13,160,178,7596,0.523716807,3.467275381,0.000258058,0.288410902,0.999932647,"TOX21_ERa_BLA_Antagonist_ratio"
"8611","786","AEID:786_invitrodb_v3_1_burst_hitc_MC_20190520","Txp-576","group:ligand_path_5_tridentate_3-hydroxycadaverine",59,5,54,186,7702,0.509607852,3.83412981,0.013346187,0.260815382,0.997213364,"TOX21_ERa_BLA_Antagonist_ratio"
"8612","786","AEID:786_invitrodb_v3_1_burst_hitc_MC_20190520","Txp-58","bond:C=N_imine_C(connect_H_gt_0)",41,4,37,187,7719,0.508085966,4.462494373,0.016367259,0.224089906,0.997175038,"TOX21_ERa_BLA_Antagonist_ratio"
"8613","786","AEID:786_invitrodb_v3_1_burst_hitc_MC_20190520","Txp-59","bond:C=N_imine_N(connect_noZ)",66,9,57,182,7699,0.519885659,6.679294586,2.5131e-05,0.149716407,0.999996662,"TOX21_ERa_BLA_Antagonist_ratio"
"8614","786","AEID:786_invitrodb_v3_1_burst_hitc_MC_20190520","Txp-648","ring:hetero_[5_7]_Z_generic",42,4,38,187,7718,0.508021474,4.344497681,0.017759044,0.23017621,0.996854722,"TOX21_ERa_BLA_Antagonist_ratio"
"8615","786","AEID:786_invitrodb_v3_1_burst_hitc_MC_20190520","Txp-674","ring:hetero_[6]_Z_1_2_4-",34,3,31,188,7725,0.505854964,3.976492882,0.047414213,0.251477897,0.991466343,"TOX21_ERa_BLA_Antagonist_ratio"
"8616","786","AEID:786_invitrodb_v3_1_burst_hitc_MC_20190520","Txp-698","ring:hetero_[6_7]_N_benzodiazepine_(1_4-)",30,3,27,188,7729,0.506112814,4.567966938,0.034474585,0.218915775,0.994567275,"TOX21_ERa_BLA_Antagonist_ratio"
"8617","786","AEID:786_invitrodb_v3_1_burst_hitc_MC_20190520","Txp-699","ring:hetero_[7]_generic_1_2-Z",7,3,4,188,7752,0.507595539,30.92553139,0.000445464,0.03233574,0.999989331,"TOX21_ERa_BLA_Antagonist_ratio"
"8618","786","AEID:786_invitrodb_v3_1_burst_hitc_MC_20190520","Txp-701","ring:hetero_[7]_generic_1_4-Z",95,9,86,182,7670,0.5180161,4.410298824,0.000438227,0.226741999,0.999912798,"TOX21_ERa_BLA_Antagonist_ratio"
"8619","786","AEID:786_invitrodb_v3_1_burst_hitc_MC_20190520","Txp-702","ring:hetero_[7]_generic_1-Z",101,7,94,184,7662,0.512264788,3.100948095,0.010670368,0.32248202,0.997115135,"TOX21_ERa_BLA_Antagonist_ratio"
"8620","786","AEID:786_invitrodb_v3_1_burst_hitc_MC_20190520","Txp-704","ring:hetero_[7]_N_diazepine_(1_4-)",46,5,41,186,7715,0.510445893,5.058352947,0.004691405,0.197692811,0.999250293,"TOX21_ERa_BLA_Antagonist_ratio"
"8621","786","AEID:786_invitrodb_v3_1_burst_hitc_MC_20190520","Txp-705","ring:hetero_[7]_O_oxepin",26,3,23,188,7733,0.506370664,5.365170956,0.023667844,0.186387345,0.996806383,"TOX21_ERa_BLA_Antagonist_ratio"
"8622","786","AEID:786_invitrodb_v3_1_burst_hitc_MC_20190520","Txp-91","bond:CC(=O)C_quinone_1_4-benzo",55,5,50,186,7706,0.509865701,4.143010616,0.010012745,0.241370365,0.998059332,"TOX21_ERa_BLA_Antagonist_ratio"
"8623","786","AEID:786_invitrodb_v3_1_burst_hitc_MC_20190520","Txp-92","bond:CC(=O)C_quinone_1_4-naphtho",44,5,39,186,7717,0.510574818,5.319134235,0.003863188,0.188000515,0.99941206,"TOX21_ERa_BLA_Antagonist_ratio"
"8624","787","AEID:787_invitrodb_v3_1_burst_hitc_MC_20190520","Txp-123","bond:COH_alcohol_aromatic",757,5,752,6,7184,0.679893672,7.960992813,0.002193143,0.125612468,0.999777496,"TOX21_ERa_BLA_Antagonist_viability"
"8625","787","AEID:787_invitrodb_v3_1_burst_hitc_MC_20190520","Txp-124","bond:COH_alcohol_aromatic_phenol",728,5,723,6,7213,0.681720793,8.313738823,0.001838638,0.120282821,0.999821126,"TOX21_ERa_BLA_Antagonist_viability"
"8626","787","AEID:787_invitrodb_v3_1_burst_hitc_MC_20190520","Txp-129","bond:COH_alcohol_generic",2075,6,2069,5,5867,0.642371953,3.402803183,0.041890662,0.293875337,0.990288198,"TOX21_ERa_BLA_Antagonist_viability"
"8627","787","AEID:787_invitrodb_v3_1_burst_hitc_MC_20190520","Txp-181","bond:CX_halide_aromatic-X_dihalo_benzene_(1_3-)",324,4,320,7,7616,0.661656916,13.60000038,0.000712753,0.073529415,0.999958813,"TOX21_ERa_BLA_Antagonist_viability"
"8628","787","AEID:787_invitrodb_v3_1_burst_hitc_MC_20190520","Txp-185","bond:CX_halide_aromatic-X_generic",1113,8,1105,3,6831,0.794016898,16.48506737,1.60929e-05,0.060660958,0.999999166,"TOX21_ERa_BLA_Antagonist_viability"
"8629","787","AEID:787_invitrodb_v3_1_burst_hitc_MC_20190520","Txp-188","bond:CX_halide_aromatic-X_halo_phenol_ortho",171,4,167,7,7769,0.671296537,26.58340454,6.07012e-05,0.037617452,0.999998212,"TOX21_ERa_BLA_Antagonist_viability"
"8630","787","AEID:787_invitrodb_v3_1_burst_hitc_MC_20190520","Txp-189","bond:CX_halide_aromatic-X_halo_phenol_para",168,4,164,7,7772,0.671485543,27.08013916,5.66376e-05,0.036927432,0.999998331,"TOX21_ERa_BLA_Antagonist_viability"
"8631","787","AEID:787_invitrodb_v3_1_burst_hitc_MC_20190520","Txp-196","bond:N(=O)_nitro_aromatic",297,3,294,8,7642,0.617840469,9.747448921,0.006819346,0.102590948,0.999487698,"TOX21_ERa_BLA_Antagonist_viability"
"8632","787","AEID:787_invitrodb_v3_1_burst_hitc_MC_20190520","Txp-197","bond:N(=O)_nitro_C",324,3,321,8,7615,0.616139352,8.896027565,0.008679309,0.112409718,0.999287248,"TOX21_ERa_BLA_Antagonist_viability"
"8633","787","AEID:787_invitrodb_v3_1_burst_hitc_MC_20190520","Txp-302","bond:X[any]_halide",2341,8,2333,3,5603,0.716647983,6.404343605,0.003758167,0.156144023,0.999507666,"TOX21_ERa_BLA_Antagonist_viability"
"8634","787","AEID:787_invitrodb_v3_1_burst_hitc_MC_20190520","Txp-35","bond:C(=O)N_carboxamide_(NHR)",752,4,748,7,7188,0.634691179,5.491214752,0.015269812,0.182109073,0.997871339,"TOX21_ERa_BLA_Antagonist_viability"
"8635","787","AEID:787_invitrodb_v3_1_burst_hitc_MC_20190520","Txp-586","ring:aromatic_benzene",4376,11,4365,0,3571,0.724987388,1e+08,0.001403328,0,1,"TOX21_ERa_BLA_Antagonist_viability"
"8636","788","AEID:788_invitrodb_v3_1_burst_hitc_MC_20190520","Txp-21","bond:C(~Z)~C~Q_haloamine_haloethyl_(N-mustard)",12,4,8,743,7192,0.502121806,4.839838505,0.020748995,0.206618458,0.996730745,"TOX21_ERa_LUC_VM7_Agonist"
"8637","788","AEID:788_invitrodb_v3_1_burst_hitc_MC_20190520","Txp-223","bond:NN_hydrazine_alkyl_HH2",8,5,3,742,7197,0.503138363,16.16576767,0.000318528,0.061859109,0.999983966,"TOX21_ERa_LUC_VM7_Agonist"
"8638","788","AEID:788_invitrodb_v3_1_burst_hitc_MC_20190520","Txp-435","chain:alkaneCyclic_pentyl_C5",357,111,246,636,6954,0.557213843,4.933617115,1.89e-32,0.202691048,1,"TOX21_ERa_LUC_VM7_Agonist"
"8639","788","AEID:788_invitrodb_v3_1_burst_hitc_MC_20190520","Txp-436","chain:alkaneCyclic_hexyl_C6",604,136,468,611,6732,0.558530807,3.201812983,5.27e-24,0.312323064,1,"TOX21_ERa_LUC_VM7_Agonist"
"8640","788","AEID:788_invitrodb_v3_1_burst_hitc_MC_20190520","Txp-454","chain:alkeneCyclic_diene_cyclohexene",360,89,271,658,6929,0.540752172,3.458321571,1.73e-18,0.289157599,1,"TOX21_ERa_LUC_VM7_Agonist"
"8641","788","AEID:788_invitrodb_v3_1_burst_hitc_MC_20190520","Txp-471","chain:alkyne_ethyne_generic",65,22,43,725,7157,0.511739433,5.050649643,4.60318e-08,0.197994336,1,"TOX21_ERa_LUC_VM7_Agonist"
"8642","788","AEID:788_invitrodb_v3_1_burst_hitc_MC_20190520","Txp-493","chain:aromaticAlkene_Ph-C4_phenylbutadiene",3,3,0,744,7200,0.502008021,1e+08,0.000827504,0,1,"TOX21_ERa_LUC_VM7_Agonist"
"8643","788","AEID:788_invitrodb_v3_1_burst_hitc_MC_20190520","Txp-520","group:aminoAcid_asparagine",14,4,10,743,7190,0.501982927,3.870794058,0.036086824,0.258344918,0.992950916,"TOX21_ERa_LUC_VM7_Agonist"
"8644","788","AEID:788_invitrodb_v3_1_burst_hitc_MC_20190520","Txp-593","ring:fused_[6_6]_tetralin",112,26,86,721,7114,0.51143074,2.983001709,1.03144e-05,0.335232794,0.999996722,"TOX21_ERa_LUC_VM7_Agonist"
"8645","788","AEID:788_invitrodb_v3_1_burst_hitc_MC_20190520","Txp-599","ring:fused_PAH_fluorene",16,5,11,742,7189,0.502582848,4.403944969,0.01313043,0.227069139,0.99762702,"TOX21_ERa_LUC_VM7_Agonist"
"8646","788","AEID:788_invitrodb_v3_1_burst_hitc_MC_20190520","Txp-602","ring:fused_steroid_generic_[5_6_6_6]",220,99,121,648,7079,0.557862282,8.938131332,4.2e-45,0.111880206,1,"TOX21_ERa_LUC_VM7_Agonist"
"8647","788","AEID:788_invitrodb_v3_1_burst_hitc_MC_20190520","Txp-76","bond:CC(=O)C_ketone_alkane_cyclic",409,91,318,656,6882,0.538827002,3.002099514,9.76e-16,0.3331002,1,"TOX21_ERa_LUC_VM7_Agonist"
"8648","788","AEID:788_invitrodb_v3_1_burst_hitc_MC_20190520","Txp-78","bond:CC(=O)C_ketone_alkane_cyclic_(C5)",39,10,29,737,7171,0.504679561,3.355167627,0.002583334,0.298047692,0.999326408,"TOX21_ERa_LUC_VM7_Agonist"
"8649","788","AEID:788_invitrodb_v3_1_burst_hitc_MC_20190520","Txp-80","bond:CC(=O)C_ketone_alkene_cyclic_(C6)",118,40,78,707,7122,0.521357119,5.165923119,1.29255e-13,0.193576247,1,"TOX21_ERa_LUC_VM7_Agonist"
"8650","789","AEID:789_invitrodb_v3_1_burst_hitc_MC_20190520","Txp-304","bond:X~Z_halide-[N_P]_heteroatom",45,3,42,104,7798,0.511340141,5.355769157,0.022366596,0.186714545,0.996971607,"TOX21_ERa_LUC_VM7_Antagonist_0.5nM_E2"
"8651","789","AEID:789_invitrodb_v3_1_burst_hitc_MC_20190520","Txp-424","chain:alkaneBranch_neopentyl_C5",785,30,755,77,7085,0.592036426,3.656145096,7.68627e-08,0.273512125,1,"TOX21_ERa_LUC_VM7_Antagonist_0.5nM_E2"
"8652","789","AEID:789_invitrodb_v3_1_burst_hitc_MC_20190520","Txp-441","chain:alkaneLinear_hexyl_C6",530,19,511,88,7329,0.556195736,3.09666872,7.14237e-05,0.322927654,0.999978602,"TOX21_ERa_LUC_VM7_Antagonist_0.5nM_E2"
"8653","789","AEID:789_invitrodb_v3_1_burst_hitc_MC_20190520","Txp-442","chain:alkaneLinear_octyl_C8",372,18,354,89,7486,0.561535597,4.276899815,1.94444e-06,0.233814225,0.999999583,"TOX21_ERa_LUC_VM7_Antagonist_0.5nM_E2"
"8654","789","AEID:789_invitrodb_v3_1_burst_hitc_MC_20190520","Txp-443","chain:alkaneLinear_decyl_C10",239,15,224,92,7616,0.555807769,5.543478489,6.15472e-07,0.180392161,0.999999881,"TOX21_ERa_LUC_VM7_Antagonist_0.5nM_E2"
"8655","789","AEID:789_invitrodb_v3_1_burst_hitc_MC_20190520","Txp-444","chain:alkaneLinear_dodedyl_C12",179,12,167,95,7673,0.545424283,5.803719044,4.53982e-06,0.172303319,0.999999285,"TOX21_ERa_LUC_VM7_Antagonist_0.5nM_E2"
"8656","789","AEID:789_invitrodb_v3_1_burst_hitc_MC_20190520","Txp-445","chain:alkaneLinear_tetradecyl_C14",100,6,94,101,7746,0.522042513,4.895302296,0.002216387,0.204277471,0.999622643,"TOX21_ERa_LUC_VM7_Antagonist_0.5nM_E2"
"8657","789","AEID:789_invitrodb_v3_1_burst_hitc_MC_20190520","Txp-450","chain:alkeneBranch_mono-ene_2-butene",201,9,192,98,7648,0.529811203,3.658163309,0.001493795,0.273361236,0.999643683,"TOX21_ERa_LUC_VM7_Antagonist_0.5nM_E2"
"8658","789","AEID:789_invitrodb_v3_1_burst_hitc_MC_20190520","Txp-454","chain:alkeneCyclic_diene_cyclohexene",360,13,347,94,7493,0.538617551,2.986357212,0.001035772,0.334856123,0.999688089,"TOX21_ERa_LUC_VM7_Antagonist_0.5nM_E2"
"8659","789","AEID:789_invitrodb_v3_1_burst_hitc_MC_20190520","Txp-459","chain:alkeneLinear_diene_1_2-butene",288,11,277,96,7563,0.53373605,3.128497362,0.001643107,0.319642276,0.999534309,"TOX21_ERa_LUC_VM7_Antagonist_0.5nM_E2"
"8660","789","AEID:789_invitrodb_v3_1_burst_hitc_MC_20190520","Txp-460","chain:alkeneLinear_diene_1_3-butene",48,8,40,99,7800,0.53483218,15.75757599,2.00357e-07,0.063461542,1,"TOX21_ERa_LUC_VM7_Antagonist_0.5nM_E2"
"8661","789","AEID:789_invitrodb_v3_1_burst_hitc_MC_20190520","Txp-464","chain:alkeneLinear_mono-ene_allyl",293,11,282,96,7558,0.533417165,3.070995808,0.001883827,0.325627267,0.999456525,"TOX21_ERa_LUC_VM7_Antagonist_0.5nM_E2"
"8662","789","AEID:789_invitrodb_v3_1_burst_hitc_MC_20190520","Txp-478","chain:aromaticAlkane_Ph-1_4-C1_acyclic",111,5,106,102,7734,0.516604304,3.576581478,0.016739804,0.279596597,0.996261537,"TOX21_ERa_LUC_VM7_Antagonist_0.5nM_E2"
"8663","789","AEID:789_invitrodb_v3_1_burst_hitc_MC_20190520","Txp-576","group:ligand_path_5_tridentate_3-hydroxycadaverine",59,4,55,103,7785,0.515183926,5.496911049,0.008014242,0.181920364,0.998867869,"TOX21_ERa_LUC_VM7_Antagonist_0.5nM_E2"
"8664","789","AEID:789_invitrodb_v3_1_burst_hitc_MC_20190520","Txp-59","bond:C=N_imine_N(connect_noZ)",66,6,60,101,7780,0.52421087,7.702970505,0.000244227,0.129820049,0.999973297,"TOX21_ERa_LUC_VM7_Antagonist_0.5nM_E2"
"8665","789","AEID:789_invitrodb_v3_1_burst_hitc_MC_20190520","Txp-593","ring:fused_[6_6]_tetralin",112,7,105,100,7735,0.526013851,5.156666756,0.000748597,0.193923727,0.999876022,"TOX21_ERa_LUC_VM7_Antagonist_0.5nM_E2"
"8666","789","AEID:789_invitrodb_v3_1_burst_hitc_MC_20190520","Txp-596","ring:fused_PAH_anthracene",21,5,16,102,7824,0.522344053,23.97058868,6.90508e-06,0.04171779,0.999999762,"TOX21_ERa_LUC_VM7_Antagonist_0.5nM_E2"
"8667","789","AEID:789_invitrodb_v3_1_burst_hitc_MC_20190520","Txp-597","ring:fused_PAH_benz(a)anthracene",7,4,3,103,7837,0.518500268,101.4498367,1.05418e-06,0.009857088,1,"TOX21_ERa_LUC_VM7_Antagonist_0.5nM_E2"
"8668","789","AEID:789_invitrodb_v3_1_burst_hitc_MC_20190520","Txp-600","ring:fused_PAH_phenanthrene",25,4,21,103,7819,0.517352283,14.45954704,0.000316036,0.069158457,0.999982715,"TOX21_ERa_LUC_VM7_Antagonist_0.5nM_E2"
"8669","789","AEID:789_invitrodb_v3_1_burst_hitc_MC_20190520","Txp-610","ring:hetero_[5]_N_imidazole",294,19,275,88,7565,0.571246803,5.939462662,9.98257e-09,0.168365389,1,"TOX21_ERa_LUC_VM7_Antagonist_0.5nM_E2"
"8670","789","AEID:789_invitrodb_v3_1_burst_hitc_MC_20190520","Txp-611","ring:hetero_[5]_N_pyrazole",48,3,45,104,7795,0.51114881,4.996794701,0.02648741,0.200128287,0.996165037,"TOX21_ERa_LUC_VM7_Antagonist_0.5nM_E2"
"8671","789","AEID:789_invitrodb_v3_1_burst_hitc_MC_20190520","Txp-617","ring:hetero_[5]_N_triazole_(1_2_4-)",61,3,58,104,7782,0.51031971,3.87035799,0.048673816,0.258374035,0.990996599,"TOX21_ERa_LUC_VM7_Antagonist_0.5nM_E2"
"8672","789","AEID:789_invitrodb_v3_1_burst_hitc_MC_20190520","Txp-648","ring:hetero_[5_7]_Z_generic",42,3,39,104,7801,0.511531472,5.769970417,0.018625487,0.173311114,0.997653663,"TOX21_ERa_LUC_VM7_Antagonist_0.5nM_E2"
"8673","789","AEID:789_invitrodb_v3_1_burst_hitc_MC_20190520","Txp-66","bond:C=O_carbonyl_1_2-di",56,3,53,104,7787,0.510638595,4.23820734,0.039319888,0.235948801,0.993330956,"TOX21_ERa_LUC_VM7_Antagonist_0.5nM_E2"
"8674","789","AEID:789_invitrodb_v3_1_burst_hitc_MC_20190520","Txp-698","ring:hetero_[6_7]_N_benzodiazepine_(1_4-)",30,3,27,104,7813,0.512296736,8.347222328,0.007398202,0.119800329,0.999349833,"TOX21_ERa_LUC_VM7_Antagonist_0.5nM_E2"
"8675","789","AEID:789_invitrodb_v3_1_burst_hitc_MC_20190520","Txp-701","ring:hetero_[7]_generic_1_4-Z",95,5,90,102,7750,0.517624676,4.221132755,0.008952531,0.23690322,0.998294294,"TOX21_ERa_LUC_VM7_Antagonist_0.5nM_E2"
"8676","789","AEID:789_invitrodb_v3_1_burst_hitc_MC_20190520","Txp-704","ring:hetero_[7]_N_diazepine_(1_4-)",46,5,41,102,7799,0.520749688,9.324485779,0.000356007,0.107244521,0.999968708,"TOX21_ERa_LUC_VM7_Antagonist_0.5nM_E2"
"8677","789","AEID:789_invitrodb_v3_1_burst_hitc_MC_20190520","Txp-84","bond:CC(=O)C_ketone_alkene_cyclic_3-en-1-one",37,3,34,104,7806,0.511850297,6.622737408,0.013229837,0.150994956,0.998542368,"TOX21_ERa_LUC_VM7_Antagonist_0.5nM_E2"
"8678","789","AEID:789_invitrodb_v3_1_burst_hitc_MC_20190520","Txp-91","bond:CC(=O)C_quinone_1_4-benzo",55,3,52,104,7788,0.510702372,4.320266247,0.037570737,0.231467217,0.993743598,"TOX21_ERa_LUC_VM7_Antagonist_0.5nM_E2"
"8679","79","AEID:79_invitrodb_v3_1_burst_hitc_MC_20190520","Txp-437","chain:alkaneLinear_ethyl_C2(H_gt_1)",1286,9,1277,5,2216,0.638634384,3.123570919,0.032977782,0.320146412,0.991311669,"ATG_GATA_CIS_up"
"8680","79","AEID:79_invitrodb_v3_1_burst_hitc_MC_20190520","Txp-440","chain:alkaneLinear_butyl_C4",514,5,509,9,2984,0.605711401,3.256930828,0.042486526,0.307037532,0.989852011,"ATG_GATA_CIS_up"
"8681","790","AEID:790_invitrodb_v3_1_burst_hitc_MC_20190520","Txp-107","bond:CN_amine_ter-N_aliphatic",1071,5,1066,7,6869,0.641162574,4.602653503,0.015371633,0.217265978,0.997357726,"TOX21_ERa_LUC_VM7_Antagonist_0.5nM_E2_viability"
"8682","790","AEID:790_invitrodb_v3_1_burst_hitc_MC_20190520","Txp-110","bond:CN_amine_ter-N_generic",1073,5,1068,7,6867,0.64103657,4.592696667,0.015490974,0.217737004,0.997331738,"TOX21_ERa_LUC_VM7_Antagonist_0.5nM_E2_viability"
"8683","790","AEID:790_invitrodb_v3_1_burst_hitc_MC_20190520","Txp-115","bond:COC_ether_aliphatic__aromatic",1044,5,1039,7,6896,0.64286387,4.740822315,0.013823237,0.210933879,0.997689426,"TOX21_ERa_LUC_VM7_Antagonist_0.5nM_E2_viability"
"8684","790","AEID:790_invitrodb_v3_1_burst_hitc_MC_20190520","Txp-215","bond:NC=O_aminocarbonyl_generic",1644,6,1638,6,6297,0.646786392,3.844322443,0.022707287,0.260123879,0.995262206,"TOX21_ERa_LUC_VM7_Antagonist_0.5nM_E2_viability"
"8685","790","AEID:790_invitrodb_v3_1_burst_hitc_MC_20190520","Txp-35","bond:C(=O)N_carboxamide_(NHR)",752,5,747,7,7188,0.661263406,6.873207092,0.003367249,0.145492494,0.999605417,"TOX21_ERa_LUC_VM7_Antagonist_0.5nM_E2_viability"
"8686","790","AEID:790_invitrodb_v3_1_burst_hitc_MC_20190520","Txp-37","bond:C(=O)N_carboxamide_generic",1635,6,1629,6,6306,0.64735347,3.871086597,0.022121977,0.258325398,0.995413959,"TOX21_ERa_LUC_VM7_Antagonist_0.5nM_E2_viability"
"8687","790","AEID:790_invitrodb_v3_1_burst_hitc_MC_20190520","Txp-634","ring:hetero_[5]_Z_1-Z",862,5,857,7,7078,0.654332101,5.899316788,0.006121038,0.169511154,0.99916923,"TOX21_ERa_LUC_VM7_Antagonist_0.5nM_E2_viability"
"8688","790","AEID:790_invitrodb_v3_1_burst_hitc_MC_20190520","Txp-647","ring:hetero_[5_6]_Z_generic",691,4,687,8,7248,0.623377442,5.275109291,0.015919449,0.189569533,0.997689068,"TOX21_ERa_LUC_VM7_Antagonist_0.5nM_E2_viability"
"8689","790","AEID:790_invitrodb_v3_1_burst_hitc_MC_20190520","Txp-679","ring:hetero_[6]_Z_generic",1960,6,1954,6,5981,0.626874626,3.060900688,0.051090784,0.326701224,0.986859798,"TOX21_ERa_LUC_VM7_Antagonist_0.5nM_E2_viability"
"8690","790","AEID:790_invitrodb_v3_1_burst_hitc_MC_20190520","Txp-692","ring:hetero_[6_6]_Z_generic",590,3,587,9,7348,0.58801198,4.172629356,0.054085165,0.239657044,0.990801573,"TOX21_ERa_LUC_VM7_Antagonist_0.5nM_E2_viability"
"8691","790","AEID:790_invitrodb_v3_1_burst_hitc_MC_20190520","Txp-93","bond:CN_amine_alicyclic_generic",809,4,805,8,7130,0.615942001,4.428571224,0.027095692,0.225806445,0.995356143,"TOX21_ERa_LUC_VM7_Antagonist_0.5nM_E2_viability"
"8692","790","AEID:790_invitrodb_v3_1_burst_hitc_MC_20190520","Txp-94","bond:CN_amine_aliphatic_generic",1706,6,1700,6,6235,0.642879665,3.667647123,0.027047954,0.272654384,0.99410516,"TOX21_ERa_LUC_VM7_Antagonist_0.5nM_E2_viability"
"8693","791","AEID:791_invitrodb_v3_1_burst_hitc_MC_20190520","Txp-118","bond:COH_alcohol_aliphatic_generic",1429,58,1371,18,6500,0.794487119,15.27676487,9.86e-29,0.065458886,1,"TOX21_GR_BLA_Agonist_ch1"
