"","aeid","Assay Name","descriptors_name","label","CT-Tot","TP","FP","FN","TN","BA","OR","P-Val","Inv OR","Inv P-val","assay_component_endpoint_name"
"17767","790","AEID:790_invitrodb_v3_1_baseline_hitc_MC_20190516","Txp-326","bond:metal_group_III_other_generic_oxy",20,7,13,752,7175,0.503707051,5.137581825,0.001797581,0.194644108,0.999704063,"TOX21_ERa_LUC_VM7_Antagonist_0.5nM_E2_viability"
"17768","790","AEID:790_invitrodb_v3_1_baseline_hitc_MC_20190516","Txp-338","bond:metal_group_III_other_Sn_generic",18,11,7,748,7181,0.506759465,15.08613491,9.55755e-08,0.066286035,1,"TOX21_ERa_LUC_VM7_Antagonist_0.5nM_E2_viability"
"17769","790","AEID:790_invitrodb_v3_1_baseline_hitc_MC_20190516","Txp-339","bond:metal_group_III_other_Sn_halide",9,4,5,755,7183,0.502287269,7.611125946,0.007028879,0.131386608,0.999287605,"TOX21_ERa_LUC_VM7_Antagonist_0.5nM_E2_viability"
"17770","790","AEID:790_invitrodb_v3_1_baseline_hitc_MC_20190516","Txp-340","bond:metal_group_III_other_Sn_organo",17,11,6,748,7182,0.506829023,17.60294151,4.06702e-08,0.056808688,1,"TOX21_ERa_LUC_VM7_Antagonist_0.5nM_E2_viability"
"17771","790","AEID:790_invitrodb_v3_1_baseline_hitc_MC_20190516","Txp-342","bond:metal_group_III_other_Sn_oxy",8,6,2,753,7186,0.503813446,28.62948227,1.76214e-05,0.03492903,0.999999464,"TOX21_ERa_LUC_VM7_Antagonist_0.5nM_E2_viability"
"17772","790","AEID:790_invitrodb_v3_1_baseline_hitc_MC_20190516","Txp-392","bond:metal_transition_Hg_generic",11,8,3,751,7185,0.505061388,25.51264954,8.49059e-07,0.039196242,1,"TOX21_ERa_LUC_VM7_Antagonist_0.5nM_E2_viability"
"17773","790","AEID:790_invitrodb_v3_1_baseline_hitc_MC_20190516","Txp-393","bond:metal_transition_Hg_halide",5,4,1,755,7187,0.502565503,38.07682037,0.000381651,0.026262697,0.999992132,"TOX21_ERa_LUC_VM7_Antagonist_0.5nM_E2_viability"
"17774","790","AEID:790_invitrodb_v3_1_baseline_hitc_MC_20190516","Txp-394","bond:metal_transition_Hg_organo",11,8,3,751,7185,0.505061388,25.51264954,8.49059e-07,0.039196242,1,"TOX21_ERa_LUC_VM7_Antagonist_0.5nM_E2_viability"
"17775","790","AEID:790_invitrodb_v3_1_baseline_hitc_MC_20190516","Txp-396","bond:metal_transition_Hg_oxy",4,3,1,756,7187,0.501906753,28.51984215,0.003224495,0.035063308,0.999917388,"TOX21_ERa_LUC_VM7_Antagonist_0.5nM_E2_viability"
"17776","790","AEID:790_invitrodb_v3_1_baseline_hitc_MC_20190516","Txp-404","bond:metal_transition_oxy",17,5,12,754,7176,0.502459109,3.965517282,0.01832981,0.252173901,0.996336341,"TOX21_ERa_LUC_VM7_Antagonist_0.5nM_E2_viability"
"17777","790","AEID:790_invitrodb_v3_1_baseline_hitc_MC_20190516","Txp-445","chain:alkaneLinear_tetradecyl_C14",100,24,76,735,7112,0.510523677,3.055639029,1.61526e-05,0.327263772,0.999995053,"TOX21_ERa_LUC_VM7_Antagonist_0.5nM_E2_viability"
"17778","790","AEID:790_invitrodb_v3_1_baseline_hitc_MC_20190516","Txp-45","bond:C(=O)O_carboxylicEster_4-nitrophenol",3,3,0,756,7188,0.501976311,1e+08,0.000868083,0,1,"TOX21_ERa_LUC_VM7_Antagonist_0.5nM_E2_viability"
"17779","790","AEID:790_invitrodb_v3_1_baseline_hitc_MC_20190516","Txp-5","atom:element_metal_poor_metal",42,13,29,746,7159,0.506546676,4.301886082,9.19136e-05,0.232456192,0.999980688,"TOX21_ERa_LUC_VM7_Antagonist_0.5nM_E2_viability"
"17780","790","AEID:790_invitrodb_v3_1_baseline_hitc_MC_20190516","Txp-537","group:aminoAcid_valine",11,6,5,753,7183,0.50360477,11.44701195,0.000225781,0.087359041,0.99998349,"TOX21_ERa_LUC_VM7_Antagonist_0.5nM_E2_viability"
"17781","790","AEID:790_invitrodb_v3_1_baseline_hitc_MC_20190516","Txp-544","group:carbohydrate_hexopyranose_generic",149,35,114,724,7074,0.515126765,2.999781847,3.3781e-07,0.333357573,0.999999881,"TOX21_ERa_LUC_VM7_Antagonist_0.5nM_E2_viability"
"17782","790","AEID:790_invitrodb_v3_1_baseline_hitc_MC_20190516","Txp-569","group:ligand_path_5_bidentate_bipyrrolidilmethyl",7,4,3,755,7185,0.502426386,12.68874168,0.002282588,0.078810021,0.999860108,"TOX21_ERa_LUC_VM7_Antagonist_0.5nM_E2_viability"
"17783","790","AEID:790_invitrodb_v3_1_baseline_hitc_MC_20190516","Txp-572","group:ligand_path_5_bidentate_propandiamine",102,24,78,735,7110,0.51038456,2.976452112,2.30235e-05,0.335970461,0.999992728,"TOX21_ERa_LUC_VM7_Antagonist_0.5nM_E2_viability"
"17784","790","AEID:790_invitrodb_v3_1_baseline_hitc_MC_20190516","Txp-58","bond:C=N_imine_C(connect_H_gt_0)",41,20,21,739,7167,0.511714458,9.236419678,1.2148e-10,0.108267054,1,"TOX21_ERa_LUC_VM7_Antagonist_0.5nM_E2_viability"
"17785","790","AEID:790_invitrodb_v3_1_baseline_hitc_MC_20190516","Txp-586","ring:aromatic_benzene",4376,593,3783,166,3405,0.627498686,3.215343475,6.45e-44,0.311008751,1,"TOX21_ERa_LUC_VM7_Antagonist_0.5nM_E2_viability"
"17786","790","AEID:790_invitrodb_v3_1_baseline_hitc_MC_20190516","Txp-59","bond:C=N_imine_N(connect_noZ)",66,21,45,738,7143,0.510703802,4.516802311,4.03878e-07,0.221395567,0.99999994,"TOX21_ERa_LUC_VM7_Antagonist_0.5nM_E2_viability"
"17787","790","AEID:790_invitrodb_v3_1_baseline_hitc_MC_20190516","Txp-6","atom:element_metal_transistion_metal",88,24,64,735,7124,0.51135844,3.634693861,1.45065e-06,0.275126338,0.999999642,"TOX21_ERa_LUC_VM7_Antagonist_0.5nM_E2_viability"
"17788","790","AEID:790_invitrodb_v3_1_baseline_hitc_MC_20190516","Txp-603","ring:hetero_[3]_N_aziridine",9,3,6,756,7182,0.5015589,4.75,0.047038753,0.210526317,0.992971122,"TOX21_ERa_LUC_VM7_Antagonist_0.5nM_E2_viability"
"17789","790","AEID:790_invitrodb_v3_1_baseline_hitc_MC_20190516","Txp-608","ring:hetero_[4]_O_oxetane",6,3,3,756,7185,0.501767576,9.503968239,0.013919346,0.105219208,0.998941839,"TOX21_ERa_LUC_VM7_Antagonist_0.5nM_E2_viability"
"17790","790","AEID:790_invitrodb_v3_1_baseline_hitc_MC_20190516","Txp-621","ring:hetero_[5]_N_S_isothiazole",4,3,1,756,7187,0.501906753,28.51984215,0.003224495,0.035063308,0.999917388,"TOX21_ERa_LUC_VM7_Antagonist_0.5nM_E2_viability"
"17791","790","AEID:790_invitrodb_v3_1_baseline_hitc_MC_20190516","Txp-626","ring:hetero_[5]_O_furan_a-nitro",14,9,5,750,7183,0.505581081,17.23920059,8.13704e-07,0.058007333,0.99999994,"TOX21_ERa_LUC_VM7_Antagonist_0.5nM_E2_viability"
"17792","790","AEID:790_invitrodb_v3_1_baseline_hitc_MC_20190516","Txp-651","ring:hetero_[6]_N_piperazine",172,42,130,717,7058,0.51862514,3.18030262,6.60515e-09,0.314435482,1,"TOX21_ERa_LUC_VM7_Antagonist_0.5nM_E2_viability"
"17793","790","AEID:790_invitrodb_v3_1_baseline_hitc_MC_20190516","Txp-652","ring:hetero_[6]_N_piperidine",404,91,313,668,6875,0.538174927,2.992218494,1.19431e-15,0.334200203,1,"TOX21_ERa_LUC_VM7_Antagonist_0.5nM_E2_viability"
"17794","790","AEID:790_invitrodb_v3_1_baseline_hitc_MC_20190516","Txp-682","ring:hetero_[6_6]_N_isoquinoline",12,6,6,753,7182,0.503535211,9.537848473,0.000415191,0.104845449,0.999963641,"TOX21_ERa_LUC_VM7_Antagonist_0.5nM_E2_viability"
"17795","790","AEID:790_invitrodb_v3_1_baseline_hitc_MC_20190516","Txp-685","ring:hetero_[6_6]_N_quinazoline",14,4,10,755,7178,0.501939416,3.802913904,0.037984755,0.262956262,0.9924559,"TOX21_ERa_LUC_VM7_Antagonist_0.5nM_E2_viability"
"17796","790","AEID:790_invitrodb_v3_1_baseline_hitc_MC_20190516","Txp-686","ring:hetero_[6_6]_N_quinoline",84,26,58,733,7130,0.513093293,4.360445976,3.20343e-08,0.229334339,1,"TOX21_ERa_LUC_VM7_Antagonist_0.5nM_E2_viability"
"17797","790","AEID:790_invitrodb_v3_1_baseline_hitc_MC_20190516","Txp-695","ring:hetero_[6_6_6]_N_S_phenothiazine",44,14,30,745,7158,0.507135868,4.48375845,3.5078e-05,0.223027185,0.999992847,"TOX21_ERa_LUC_VM7_Antagonist_0.5nM_E2_viability"
"17798","790","AEID:790_invitrodb_v3_1_baseline_hitc_MC_20190516","Txp-697","ring:hetero_[6_6_6]_O_benzopyran_dibenzo[b_e]",10,5,5,754,7183,0.502946019,9.526525497,0.001313182,0.104970068,0.999888361,"TOX21_ERa_LUC_VM7_Antagonist_0.5nM_E2_viability"
"17799","790","AEID:790_invitrodb_v3_1_baseline_hitc_MC_20190516","Txp-703","ring:hetero_[7]_N_azepine_generic",68,16,52,743,7136,0.50692302,2.955171347,0.000520623,0.338389844,0.999839365,"TOX21_ERa_LUC_VM7_Antagonist_0.5nM_E2_viability"
"17800","790","AEID:790_invitrodb_v3_1_baseline_hitc_MC_20190516","Txp-84","bond:CC(=O)C_ketone_alkene_cyclic_3-en-1-one",37,9,28,750,7160,0.503981173,3.068571329,0.006766215,0.325884551,0.998102605,"TOX21_ERa_LUC_VM7_Antagonist_0.5nM_E2_viability"
"17801","790","AEID:790_invitrodb_v3_1_baseline_hitc_MC_20190516","Txp-91","bond:CC(=O)C_quinone_1_4-benzo",55,28,27,731,7161,0.516567171,10.15899086,5.37971e-15,0.098434977,1,"TOX21_ERa_LUC_VM7_Antagonist_0.5nM_E2_viability"
"17802","790","AEID:790_invitrodb_v3_1_baseline_hitc_MC_20190516","Txp-92","bond:CC(=O)C_quinone_1_4-naphtho",44,25,19,734,7169,0.515147388,12.85135555,5.28388e-15,0.077812806,1,"TOX21_ERa_LUC_VM7_Antagonist_0.5nM_E2_viability"
"17803","790","AEID:790_invitrodb_v3_1_baseline_hitc_MC_20190516","Txp-93","bond:CN_amine_alicyclic_generic",809,185,624,574,6564,0.578465223,3.390344381,2.79e-33,0.294955283,1,"TOX21_ERa_LUC_VM7_Antagonist_0.5nM_E2_viability"
"17804","791","AEID:791_invitrodb_v3_1_baseline_hitc_MC_20190516","Txp-132","bond:COH_alcohol_ter-alkyl",316,66,250,584,7047,0.533638895,3.185630083,3.97637e-13,0.31390965,1,"TOX21_GR_BLA_Agonist_ch1"
"17805","791","AEID:791_invitrodb_v3_1_baseline_hitc_MC_20190516","Txp-140","bond:CX_halide_alkenyl-X_dihalo_(1_1-)",17,4,13,646,7284,0.50218612,3.469397545,0.044757683,0.288234472,0.990271389,"TOX21_GR_BLA_Agonist_ch1"
"17806","791","AEID:791_invitrodb_v3_1_baseline_hitc_MC_20190516","Txp-141","bond:CX_halide_alkenyl-X_dihalo_(1_2-)",31,11,20,639,7277,0.507091105,6.263458729,1.86543e-05,0.159656197,0.999997318,"TOX21_GR_BLA_Agonist_ch1"
"17807","791","AEID:791_invitrodb_v3_1_baseline_hitc_MC_20190516","Txp-158","bond:CX_halide_alkyl-X_bicyclo[2_2_1]heptene",13,7,6,643,7291,0.504973471,13.22887516,2.62787e-05,0.07559222,0.999998271,"TOX21_GR_BLA_Agonist_ch1"
"17808","791","AEID:791_invitrodb_v3_1_baseline_hitc_MC_20190516","Txp-16","bond:C(~Z)~C~Q_a-haloalcohol",67,36,31,614,7266,0.525568128,13.74256611,3.03e-22,0.072766617,1,"TOX21_GR_BLA_Agonist_ch1"
"17809","791","AEID:791_invitrodb_v3_1_baseline_hitc_MC_20190516","Txp-166","bond:CX_halide_alkyl-X_secondary",66,21,45,629,7252,0.513070405,5.380392075,2.81324e-08,0.185860053,1,"TOX21_GR_BLA_Agonist_ch1"
"17810","791","AEID:791_invitrodb_v3_1_baseline_hitc_MC_20190516","Txp-167","bond:CX_halide_alkyl-X_tertiary",63,44,19,606,7278,0.532544255,27.81240273,5.11e-34,0.035955183,1,"TOX21_GR_BLA_Agonist_ch1"
"17811","791","AEID:791_invitrodb_v3_1_baseline_hitc_MC_20190516","Txp-204","bond:N=C=O_isocyanate_thio",9,3,6,647,7291,0.50189656,5.634466648,0.031488959,0.177479088,0.995997846,"TOX21_GR_BLA_Agonist_ch1"
"17812","791","AEID:791_invitrodb_v3_1_baseline_hitc_MC_20190516","Txp-264","bond:quatN_alkyl_acyclic",94,24,70,626,7227,0.51366502,3.958192587,3.18794e-07,0.252640575,0.99999994,"TOX21_GR_BLA_Agonist_ch1"
"17813","791","AEID:791_invitrodb_v3_1_baseline_hitc_MC_20190516","Txp-269","bond:quatP_phosphonium",15,7,8,643,7289,0.50483644,9.918934822,8.51708e-05,0.100817278,0.999992669,"TOX21_GR_BLA_Agonist_ch1"
"17814","791","AEID:791_invitrodb_v3_1_baseline_hitc_MC_20190516","Txp-324","bond:metal_group_III_other_generic",38,14,24,636,7273,0.509124696,6.670728683,7.92629e-07,0.149908662,0.999999881,"TOX21_GR_BLA_Agonist_ch1"
"17815","791","AEID:791_invitrodb_v3_1_baseline_hitc_MC_20190516","Txp-326","bond:metal_group_III_other_generic_oxy",20,7,13,643,7284,0.504493833,6.09977293,0.000713695,0.163940534,0.99990046,"TOX21_GR_BLA_Agonist_ch1"
"17816","791","AEID:791_invitrodb_v3_1_baseline_hitc_MC_20190516","Txp-338","bond:metal_group_III_other_Sn_generic",18,12,6,638,7291,0.50881964,22.85579872,9.543e-10,0.043752573,1,"TOX21_GR_BLA_Agonist_ch1"
"17817","791","AEID:791_invitrodb_v3_1_baseline_hitc_MC_20190516","Txp-339","bond:metal_group_III_other_Sn_halide",9,5,4,645,7293,0.503572047,14.13372135,0.000343883,0.070752777,0.999980152,"TOX21_GR_BLA_Agonist_ch1"
"17818","791","AEID:791_invitrodb_v3_1_baseline_hitc_MC_20190516","Txp-340","bond:metal_group_III_other_Sn_organo",17,12,5,638,7292,0.508888185,27.43072128,3.43551e-10,0.036455475,1,"TOX21_GR_BLA_Agonist_ch1"
"17819","791","AEID:791_invitrodb_v3_1_baseline_hitc_MC_20190516","Txp-342","bond:metal_group_III_other_Sn_oxy",8,6,2,644,7295,0.504478335,33.98291779,7.10651e-06,0.029426549,0.999999821,"TOX21_GR_BLA_Agonist_ch1"
"17820","791","AEID:791_invitrodb_v3_1_baseline_hitc_MC_20190516","Txp-392","bond:metal_transition_Hg_generic",11,6,5,644,7292,0.504272759,13.58757782,9.45587e-05,0.073596634,0.999994159,"TOX21_GR_BLA_Agonist_ch1"
"17821","791","AEID:791_invitrodb_v3_1_baseline_hitc_MC_20190516","Txp-393","bond:metal_transition_Hg_halide",5,3,2,647,7295,0.502170622,16.91267395,0.004804639,0.059127256,0.999792576,"TOX21_GR_BLA_Agonist_ch1"
"17822","791","AEID:791_invitrodb_v3_1_baseline_hitc_MC_20190516","Txp-394","bond:metal_transition_Hg_organo",11,6,5,644,7292,0.504272759,13.58757782,9.45587e-05,0.073596634,0.999994159,"TOX21_GR_BLA_Agonist_ch1"
"17823","791","AEID:791_invitrodb_v3_1_baseline_hitc_MC_20190516","Txp-424","chain:alkaneBranch_neopentyl_C5",785,157,628,493,6669,0.577737868,3.381845951,5.26e-29,0.295696497,1,"TOX21_GR_BLA_Agonist_ch1"
"17824","791","AEID:791_invitrodb_v3_1_baseline_hitc_MC_20190516","Txp-435","chain:alkaneCyclic_pentyl_C5",357,97,260,553,7037,0.556799829,4.747454643,3.87e-28,0.210639194,1,"TOX21_GR_BLA_Agonist_ch1"
"17825","791","AEID:791_invitrodb_v3_1_baseline_hitc_MC_20190516","Txp-441","chain:alkaneLinear_hexyl_C6",530,104,426,546,6871,0.55080992,3.072211027,2.91e-18,0.325498462,1,"TOX21_GR_BLA_Agonist_ch1"
"17826","791","AEID:791_invitrodb_v3_1_baseline_hitc_MC_20190516","Txp-442","chain:alkaneLinear_octyl_C8",372,86,286,564,7011,0.546556771,3.737948179,7.73e-20,0.267526448,1,"TOX21_GR_BLA_Agonist_ch1"
"17827","791","AEID:791_invitrodb_v3_1_baseline_hitc_MC_20190516","Txp-443","chain:alkaneLinear_decyl_C10",239,62,177,588,7120,0.535564065,4.241515636,4.56e-17,0.235764772,1,"TOX21_GR_BLA_Agonist_ch1"
"17828","791","AEID:791_invitrodb_v3_1_baseline_hitc_MC_20190516","Txp-444","chain:alkaneLinear_dodedyl_C12",179,55,124,595,7173,0.533811033,5.347180843,7.2e-19,0.187014431,1,"TOX21_GR_BLA_Agonist_ch1"
"17829","791","AEID:791_invitrodb_v3_1_baseline_hitc_MC_20190516","Txp-445","chain:alkaneLinear_tetradecyl_C14",100,32,68,618,7229,0.519955933,5.504663944,5.29824e-12,0.181664124,1,"TOX21_GR_BLA_Agonist_ch1"
"17830","791","AEID:791_invitrodb_v3_1_baseline_hitc_MC_20190516","Txp-446","chain:alkaneLinear_hexadecyl_C16",62,16,46,634,7251,0.509155691,3.978055239,2.5744e-05,0.251379132,0.99999404,"TOX21_GR_BLA_Agonist_ch1"
"17831","791","AEID:791_invitrodb_v3_1_baseline_hitc_MC_20190516","Txp-447","chain:alkaneLinear_stearyl_C18",21,5,16,645,7281,0.502749801,3.527616262,0.02437791,0.283477545,0.994536579,"TOX21_GR_BLA_Agonist_ch1"
"17832","791","AEID:791_invitrodb_v3_1_baseline_hitc_MC_20190516","Txp-456","chain:alkeneCyclic_ethene_C_(connect_noZ)",468,104,364,546,6933,0.555058241,3.627943516,1.54e-22,0.275638252,1,"TOX21_GR_BLA_Agonist_ch1"
"17833","791","AEID:791_invitrodb_v3_1_baseline_hitc_MC_20190516","Txp-474","chain:aromaticAlkane_Ar-C-Ar",306,80,226,570,7071,0.546052635,4.391243458,4.71e-22,0.227725923,1,"TOX21_GR_BLA_Agonist_ch1"
"17834","791","AEID:791_invitrodb_v3_1_baseline_hitc_MC_20190516","Txp-479","chain:aromaticAlkane_Ph-C1-Ph",249,72,177,578,7120,0.543256342,5.010849953,1.06e-22,0.199566945,1,"TOX21_GR_BLA_Agonist_ch1"
"17835","791","AEID:791_invitrodb_v3_1_baseline_hitc_MC_20190516","Txp-5","atom:element_metal_poor_metal",42,14,28,636,7269,0.508850634,5.714622498,3.18216e-06,0.174989685,0.999999464,"TOX21_GR_BLA_Agonist_ch1"
"17836","791","AEID:791_invitrodb_v3_1_baseline_hitc_MC_20190516","Txp-58","bond:C=N_imine_C(connect_H_gt_0)",41,11,30,639,7267,0.50640589,4.169900894,0.000326647,0.239813849,0.999930203,"TOX21_GR_BLA_Agonist_ch1"
"17837","791","AEID:791_invitrodb_v3_1_baseline_hitc_MC_20190516","Txp-59","bond:C=N_imine_N(connect_noZ)",66,14,52,636,7245,0.507206142,3.066944838,0.000738776,0.326057374,0.999782324,"TOX21_GR_BLA_Agonist_ch1"
"17838","791","AEID:791_invitrodb_v3_1_baseline_hitc_MC_20190516","Txp-6","atom:element_metal_transistion_metal",88,19,69,631,7228,0.509887397,3.154229641,6.91702e-05,0.317034632,0.999979675,"TOX21_GR_BLA_Agonist_ch1"
"17839","791","AEID:791_invitrodb_v3_1_baseline_hitc_MC_20190516","Txp-602","ring:fused_steroid_generic_[5_6_6_6]",220,74,146,576,7151,0.546918988,6.292499065,6.17e-28,0.158919379,1,"TOX21_GR_BLA_Agonist_ch1"
"17840","791","AEID:791_invitrodb_v3_1_baseline_hitc_MC_20190516","Txp-636","ring:hetero_[5_5]_Z_generic",55,16,39,634,7258,0.509635389,4.696594715,4.81864e-06,0.212920219,0.999999046,"TOX21_GR_BLA_Agonist_ch1"
"17841","791","AEID:791_invitrodb_v3_1_baseline_hitc_MC_20190516","Txp-646","ring:hetero_[5_6]_O_benzofuran",21,6,15,644,7282,0.503587544,4.522981167,0.005463445,0.221093103,0.999004126,"TOX21_GR_BLA_Agonist_ch1"
"17842","791","AEID:791_invitrodb_v3_1_baseline_hitc_MC_20190516","Txp-68","bond:C=O_carbonyl_ab-unsaturated_aliphatic_(michael_acceptors)",174,53,121,597,7176,0.532478154,5.265002728,4.95e-18,0.189933419,1,"TOX21_GR_BLA_Agonist_ch1"
"17843","791","AEID:791_invitrodb_v3_1_baseline_hitc_MC_20190516","Txp-693","ring:hetero_[6_6_6]_N_acridine",6,3,3,647,7294,0.502102137,11.27357006,0.009027319,0.088703044,0.99941802,"TOX21_GR_BLA_Agonist_ch1"
"17844","791","AEID:791_invitrodb_v3_1_baseline_hitc_MC_20190516","Txp-695","ring:hetero_[6_6_6]_N_S_phenothiazine",44,10,34,640,7263,0.50536257,3.337775707,0.002410437,0.29960072,0.999367476,"TOX21_GR_BLA_Agonist_ch1"
"17845","791","AEID:791_invitrodb_v3_1_baseline_hitc_MC_20190516","Txp-76","bond:CC(=O)C_ketone_alkane_cyclic",409,85,324,565,6973,0.543183684,3.237763643,1.5e-16,0.308855176,1,"TOX21_GR_BLA_Agonist_ch1"
"17846","791","AEID:791_invitrodb_v3_1_baseline_hitc_MC_20190516","Txp-82","bond:CC(=O)C_ketone_alkene_cyclic_2-en-1-one",182,64,118,586,7179,0.541145265,6.644530773,1.81e-25,0.150499716,1,"TOX21_GR_BLA_Agonist_ch1"
"17847","791","AEID:791_invitrodb_v3_1_baseline_hitc_MC_20190516","Txp-83","bond:CC(=O)C_ketone_alkene_cyclic_2-en-1-one_generic",385,87,298,563,6999,0.546503723,3.629364491,2.24e-19,0.275530338,1,"TOX21_GR_BLA_Agonist_ch1"
"17848","791","AEID:791_invitrodb_v3_1_baseline_hitc_MC_20190516","Txp-85","bond:CC(=O)C_ketone_alkene_generic",331,75,256,575,7041,0.540150881,3.587466002,7.57e-17,0.278748274,1,"TOX21_GR_BLA_Agonist_ch1"
"17849","791","AEID:791_invitrodb_v3_1_baseline_hitc_MC_20190516","Txp-91","bond:CC(=O)C_quinone_1_4-benzo",55,17,38,633,7259,0.510473132,5.130248547,9.4713e-07,0.194922328,0.999999821,"TOX21_GR_BLA_Agonist_ch1"
"17850","791","AEID:791_invitrodb_v3_1_baseline_hitc_MC_20190516","Txp-92","bond:CC(=O)C_quinone_1_4-naphtho",44,15,29,635,7268,0.509551346,5.920173645,1.01844e-06,0.16891396,0.999999821,"TOX21_GR_BLA_Agonist_ch1"
"17851","791","AEID:791_invitrodb_v3_1_baseline_hitc_MC_20190516","Txp-97","bond:CN_amine_aromatic_benzidine",14,6,8,644,7289,0.504067242,8.488741875,0.000496163,0.117803082,0.999951124,"TOX21_GR_BLA_Agonist_ch1"
"17852","792","AEID:792_invitrodb_v3_1_baseline_hitc_MC_20190516","Txp-118","bond:COH_alcohol_aliphatic_generic",1429,127,1302,126,6392,0.66637677,4.948333263,1.58e-32,0.202088237,1,"TOX21_GR_BLA_Agonist_ch2"
"17853","792","AEID:792_invitrodb_v3_1_baseline_hitc_MC_20190516","Txp-122","bond:COH_alcohol_allyl",106,11,95,242,7599,0.515565515,3.635885239,0.000524928,0.275036186,0.999871314,"TOX21_GR_BLA_Agonist_ch2"
"17854","792","AEID:792_invitrodb_v3_1_baseline_hitc_MC_20190516","Txp-129","bond:COH_alcohol_generic",2075,135,1940,118,5754,0.640726149,3.39328146,6.86e-21,0.294699997,1,"TOX21_GR_BLA_Agonist_ch2"
"17855","792","AEID:792_invitrodb_v3_1_baseline_hitc_MC_20190516","Txp-131","bond:COH_alcohol_sec-alkyl",801,104,697,149,6997,0.660238564,7.006904125,5.2e-40,0.142716378,1,"TOX21_GR_BLA_Agonist_ch2"
"17856","792","AEID:792_invitrodb_v3_1_baseline_hitc_MC_20190516","Txp-132","bond:COH_alcohol_ter-alkyl",316,57,259,196,7435,0.59581691,8.348337173,3.14e-28,0.119784333,1,"TOX21_GR_BLA_Agonist_ch2"
"17857","792","AEID:792_invitrodb_v3_1_baseline_hitc_MC_20190516","Txp-16","bond:C(~Z)~C~Q_a-haloalcohol",67,41,26,212,7668,0.579338014,57.03701019,1.4e-45,0.017532475,1,"TOX21_GR_BLA_Agonist_ch2"
"17858","792","AEID:792_invitrodb_v3_1_baseline_hitc_MC_20190516","Txp-164","bond:CX_halide_alkyl-X_generic",656,54,602,199,7092,0.567597985,3.196781158,3.71761e-11,0.312814653,1,"TOX21_GR_BLA_Agonist_ch2"
"17859","792","AEID:792_invitrodb_v3_1_baseline_hitc_MC_20190516","Txp-166","bond:CX_halide_alkyl-X_secondary",66,16,50,237,7644,0.528371274,10.3210125,1.43025e-10,0.096889719,1,"TOX21_GR_BLA_Agonist_ch2"
"17860","792","AEID:792_invitrodb_v3_1_baseline_hitc_MC_20190516","Txp-167","bond:CX_halide_alkyl-X_tertiary",63,41,22,212,7672,0.57959801,67.4425354,0,0.014827437,1,"TOX21_GR_BLA_Agonist_ch2"
"17861","792","AEID:792_invitrodb_v3_1_baseline_hitc_MC_20190516","Txp-17","bond:C(~Z)~C~Q_a-halocarbonyl",113,11,102,242,7592,0.515110612,3.383244276,0.000902572,0.295574278,0.999762714,"TOX21_GR_BLA_Agonist_ch2"
"17862","792","AEID:792_invitrodb_v3_1_baseline_hitc_MC_20190516","Txp-424","chain:alkaneBranch_neopentyl_C5",785,86,699,167,6995,0.624535441,5.153384209,1.14e-26,0.194047242,1,"TOX21_GR_BLA_Agonist_ch2"
"17863","792","AEID:792_invitrodb_v3_1_baseline_hitc_MC_20190516","Txp-432","chain:alkaneCyclic_ethyl_C2_(connect_noZ)",1446,120,1326,133,6368,0.650983095,4.333004475,2.44e-27,0.230786741,1,"TOX21_GR_BLA_Agonist_ch2"
"17864","792","AEID:792_invitrodb_v3_1_baseline_hitc_MC_20190516","Txp-435","chain:alkaneCyclic_pentyl_C5",357,84,273,169,7421,0.648266792,13.51115131,0,0.074012935,1,"TOX21_GR_BLA_Agonist_ch2"
"17865","792","AEID:792_invitrodb_v3_1_baseline_hitc_MC_20190516","Txp-436","chain:alkaneCyclic_hexyl_C6",604,87,517,166,7177,0.638339162,7.275512218,3.54e-36,0.137447372,1,"TOX21_GR_BLA_Agonist_ch2"
"17866","792","AEID:792_invitrodb_v3_1_baseline_hitc_MC_20190516","Txp-454","chain:alkeneCyclic_diene_cyclohexene",360,37,323,216,7371,0.55213213,3.90905571,1.62481e-10,0.255816251,1,"TOX21_GR_BLA_Agonist_ch2"
"17867","792","AEID:792_invitrodb_v3_1_baseline_hitc_MC_20190516","Txp-456","chain:alkeneCyclic_ethene_C_(connect_noZ)",468,94,374,159,7320,0.661466122,11.57098198,0,0.086423092,1,"TOX21_GR_BLA_Agonist_ch2"
"17868","792","AEID:792_invitrodb_v3_1_baseline_hitc_MC_20190516","Txp-457","chain:alkeneCyclic_ethene_generic",826,103,723,150,6971,0.65657264,6.62068224,6.32e-38,0.151041836,1,"TOX21_GR_BLA_Agonist_ch2"
"17869","792","AEID:792_invitrodb_v3_1_baseline_hitc_MC_20190516","Txp-47","bond:C(=O)O_carboxylicEster_aliphatic",525,49,476,204,7218,0.565904737,3.642301083,3.96415e-12,0.274551719,1,"TOX21_GR_BLA_Agonist_ch2"
"17870","792","AEID:792_invitrodb_v3_1_baseline_hitc_MC_20190516","Txp-49","bond:C(=O)O_carboxylicEster_alkyl",776,68,708,185,6986,0.588377476,3.626874447,1.948e-15,0.275719494,1,"TOX21_GR_BLA_Agonist_ch2"
